 <event>
 5  187.781476  33.5089306 -68.4563649  171.618065  0.
 6  91.7316642  15.5940045 -63.634728  64.2039456  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  371.447177  298.840523 -142.336161 -168.546031  0.
 4  226.173157 -179.306798 -34.7891919  133.390709  0.
 5  243.318974 -233.072025  69.6095327  6.00559971  0.
 6  159.060691  113.5383  107.51582  29.1497221  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  98.8276685 -48.7037334 -85.5919703 -8.29873696  0.
 4  362.976804 -270.213904 -17.1072054  241.751834  0.
 5  403.829566  338.525295  180.693829 -125.812095  0.
 6  134.365962 -19.6076573 -77.9946538 -107.641002  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  219.836857  160.19131 -76.088559 -129.913506  0.
 4  298.490948 -106.708092 -77.7375936  267.707108  0.
 5  183.312913  175.328753 -16.7577375 -50.8195869  0.
 6  298.359282 -228.811972  170.58389 -86.9740147  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  150.805102  118.7602 -50.091901  78.2878981  0.
 4  261.943248 -259.593034 -28.5852801  20.2139453  0.
 5  293.439409  28.8276451 -144.004405 -254.044061  0.
 6  293.812241  112.005189  222.681586  155.542218  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  215.184972 -176.645555 -108.575517 -57.5523863  0.
 4  248.247268 -185.956275 -28.4141055  161.986445  0.
 5  187.539189  34.4065349  184.30065  4.51757201  0.
 6  349.028571  328.195296 -47.3110269 -108.95163  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  235.535911 -211.924494  80.2066741  64.2811299  0.
 4  198.192945  39.3326572 -170.952909 -92.2414679  0.
 5  210.151376 -86.0107118 -19.258993 -190.774342  0.
 6  356.119768  258.602549  110.005228  218.73468  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  296.671049  206.67963 -106.119099  184.488425  0.
 4  251.725029  167.028001 -109.652533 -153.112571  0.
 5  328.820582 -284.929201  144.639242 -77.5745771  0.
 6  122.78334 -88.7784298  71.1323897  46.1987235  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  129.87013  77.2992021  44.59476  94.3524851  0.
 4  324.232107  320.07202 -51.7280584  2.13760427  0.
 5  375.907016 -295.27655  22.1397885 -231.576496  0.
 6  169.990747 -102.094672 -15.0064901  135.086406  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  183.28057  179.184451 -1.39185587 -38.5066557  0.
 4  183.880422  180.920515 -26.8923859  18.8832299  0.
 5  137.214197  129.174501 -24.3754172 -39.3385694  0.
 6  495.624811 -489.279467  52.659659  58.9619953  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  72.5463512  72.5004949 -0.900387426  2.41673555  0.
 4  346.830932  205.714288  213.657893  179.787742  0.
 5  321.722957 -295.510495 -113.969611  56.4812902  0.
 6  258.89976  17.2957121 -98.7878944 -238.685768  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  72.1719536  22.7462306 -58.861752 -35.0241921  0.
 4  305.128619  38.411774 -257.418351 -159.260172  0.
 5  378.727928  179.456026  291.087578  162.783293  0.
 6  243.971499 -240.614031  25.1925249  31.5010703  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  278.648123  184.732839  67.3894218 -197.426494  0.
 4  297.947932 -211.23692  198.882188  67.8071469  0.
 5  149.340186 -130.930043 -63.9203768  32.7719463  0.
 6  274.063759  157.434124 -202.351233  96.8474007  0.
 </event>
 <event>
 1  500.  0.  0.  500.  0.
 2  500.  0.  0.  500.  0.
 3  197.265338  9.44523339 -170.136987  99.3871564  0.
 4  461.040646  42.2704835  436.290358 -142.906987  0.
 5  162.011553  18.2076013 -145.216044 -69.4876036  0.
 6  179.682463 -69.9233181 -120.937327  113.007434  0.
 </event>
